,participant_id,Condition,Classifier,Confusion_Matrix,CV_Train_Bal_Accuracy,CV_Test_Bal_Accuracy,Test_Bal_Accuracy,CV_Train_Accuracy,CV_Test_Accuracy,Test_Accuracy,CV_Train_Precision,CV_Test_Precision,Test_Precision,CV_Train_Matthews_coef,CV_Test_Matthews_coef,Matthews_Coef,CV_Train_Recall,CV_Test_Recall,Test_recall,CV_Train_Fbeta_0.5,Fbeta_0.5,CV_Train_Fbeta_1.5,CV_Test_Fbeta_1.5,Fbeta_1.5,CV_Train_F1,CV_Test_F1,F1_score,CV_Train_ROC_AUC,CV_Test_ROC_AUC,Test_ROC_AUC,Mean Fit Time,Mean Score Time
0,sub-001,Neutral/Upright/Faces,SVM,"[[18 12]
 [ 0  6]]",100.0,75.0,80.0,100.0,60.0,66.7,100.0,33.3,33.3,1.0,0.408,0.447,100.0,100.0,100.0,1.0,0.385,1.0,0.619,0.619,1.0,0.5,0.5,1.0,0.75,0.8,0.462,0.024
1,sub-001,Neutral/Upright/Faces,LDA,"[[29  1]
 [ 1  5]]",89.6,91.7,90.0,95.3,86.7,94.4,89.5,60.0,83.3,0.824,0.707,0.8,81.0,100.0,83.3,0.876,0.833,0.834,0.83,0.833,0.85,0.75,0.833,0.896,0.917,0.9,1.217,0.038
2,sub-001,Neutral/Upright/Faces,RF,"[[30  0]
 [ 5  1]]",100.0,50.0,58.3,100.0,80.0,86.1,100.0,0.0,100.0,1.0,0.0,0.378,100.0,0.0,16.7,1.0,0.5,1.0,0.0,0.224,1.0,0.0,0.286,1.0,0.5,0.583,0.554,0.064
3,sub-001,Neutral/Upright/Silhouettes,SVM,"[[16 14]
 [ 1  5]]",100.0,87.5,68.3,100.0,80.0,58.3,100.0,50.0,26.3,1.0,0.612,0.274,100.0,100.0,83.3,1.0,0.305,1.0,0.765,0.5,1.0,0.667,0.4,1.0,0.875,0.683,0.712,0.04
4,sub-001,Neutral/Upright/Silhouettes,LDA,"[[28  2]
 [ 4  2]]",88.2,41.7,63.3,93.0,66.7,83.3,77.3,0.0,50.0,0.749,-0.196,0.316,81.0,0.0,33.3,0.78,0.455,0.798,0.0,0.371,0.791,0.0,0.4,0.882,0.417,0.633,1.812,0.047
5,sub-001,Neutral/Upright/Silhouettes,RF,"[[30  0]
 [ 6  0]]",100.0,50.0,50.0,100.0,80.0,83.3,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.584,0.074
6,sub-001,Green/Upright/Faces,SVM,"[[21  9]
 [ 1  5]]",100.0,79.2,76.7,100.0,66.7,72.2,100.0,37.5,35.7,1.0,0.468,0.408,100.0,100.0,83.3,1.0,0.403,1.0,0.661,0.591,1.0,0.545,0.5,1.0,0.792,0.767,0.577,0.044
7,sub-001,Green/Upright/Faces,LDA,"[[30  0]
 [ 2  4]]",92.4,79.2,83.3,96.9,86.7,94.4,94.7,66.7,100.0,0.883,0.583,0.791,85.7,66.7,66.7,0.928,0.909,0.883,0.667,0.743,0.9,0.667,0.8,0.924,0.792,0.833,1.88,0.046
8,sub-001,Green/Upright/Faces,RF,"[[30  0]
 [ 6  0]]",100.0,100.0,50.0,100.0,100.0,83.3,100.0,100.0,0.0,1.0,1.0,0.0,100.0,100.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5,0.544,0.063
9,sub-001,Green/Upright/Silhouettes,SVM,"[[20 10]
 [ 2  4]]",100.0,83.3,66.7,100.0,73.3,66.7,100.0,42.9,28.6,1.0,0.535,0.255,100.0,100.0,66.7,1.0,0.323,1.0,0.709,0.473,1.0,0.6,0.4,1.0,0.833,0.667,0.723,0.047
10,sub-001,Green/Upright/Silhouettes,LDA,"[[26  4]
 [ 5  1]]",87.2,50.0,51.7,94.6,80.0,75.0,88.9,0.0,20.0,0.792,0.0,0.036,76.2,0.0,16.7,0.86,0.192,0.797,0.0,0.176,0.821,0.0,0.182,0.872,0.5,0.517,0.952,0.048
11,sub-001,Green/Upright/Silhouettes,RF,"[[30  0]
 [ 6  0]]",100.0,50.0,50.0,100.0,80.0,83.3,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.567,0.081
12,sub-001,Neutral/Inverted/Faces,SVM,"[[23  7]
 [ 0  6]]",100.0,83.3,88.3,100.0,73.3,80.6,100.0,42.9,46.2,1.0,0.535,0.595,100.0,100.0,100.0,1.0,0.517,1.0,0.709,0.736,1.0,0.6,0.632,1.0,0.833,0.883,0.556,0.024
13,sub-001,Neutral/Inverted/Faces,LDA,"[[29  1]
 [ 2  4]]",92.4,41.7,81.7,96.9,66.7,91.7,94.7,0.0,80.0,0.883,-0.196,0.683,85.7,0.0,66.7,0.928,0.769,0.883,0.0,0.703,0.9,0.0,0.727,0.924,0.417,0.817,1.291,0.023
14,sub-001,Neutral/Inverted/Faces,RF,"[[30  0]
 [ 6  0]]",100.0,50.0,50.0,100.0,80.0,83.3,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.55,0.066
15,sub-001,Neutral/Inverted/Silhouettes,SVM,"[[21  9]
 [ 1  5]]",100.0,83.3,76.7,100.0,73.3,72.2,100.0,42.9,35.7,1.0,0.535,0.408,100.0,100.0,83.3,1.0,0.403,1.0,0.709,0.591,1.0,0.6,0.5,1.0,0.833,0.767,0.728,0.025
16,sub-001,Neutral/Inverted/Silhouettes,LDA,"[[30  0]
 [ 4  2]]",91.9,83.3,66.7,96.1,93.3,88.9,90.0,100.0,100.0,0.855,0.784,0.542,85.7,66.7,33.3,0.891,0.714,0.87,0.743,0.419,0.878,0.8,0.5,0.919,0.833,0.667,0.997,0.05
17,sub-001,Neutral/Inverted/Silhouettes,RF,"[[30  0]
 [ 6  0]]",100.0,50.0,50.0,100.0,80.0,83.3,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.542,0.074
18,sub-001,Green/Inverted/Faces,SVM,"[[20 10]
 [ 0  6]]",100.0,87.5,83.3,100.0,80.0,72.2,100.0,50.0,37.5,1.0,0.612,0.5,100.0,100.0,100.0,1.0,0.429,1.0,0.765,0.661,1.0,0.667,0.545,1.0,0.875,0.833,0.524,0.025
19,sub-001,Green/Inverted/Faces,LDA,"[[28  2]
 [ 2  4]]",94.8,50.0,80.0,97.7,80.0,88.9,95.0,0.0,66.7,0.913,0.0,0.6,90.5,0.0,66.7,0.941,0.667,0.918,0.0,0.667,0.927,0.0,0.667,0.948,0.5,0.8,1.864,0.052
20,sub-001,Green/Inverted/Faces,RF,"[[30  0]
 [ 6  0]]",100.0,50.0,50.0,100.0,80.0,83.3,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.571,0.062
21,sub-001,Green/Inverted/Silhouettes,SVM,"[[16 14]
 [ 1  5]]",100.0,62.5,68.3,100.0,60.0,58.3,100.0,28.6,26.3,1.0,0.2,0.274,100.0,66.7,83.3,1.0,0.305,1.0,0.473,0.5,1.0,0.4,0.4,1.0,0.625,0.683,0.709,0.041
22,sub-001,Green/Inverted/Silhouettes,LDA,"[[27  3]
 [ 5  1]]",88.6,50.0,53.3,93.8,80.0,77.8,81.0,0.0,25.0,0.772,0.0,0.079,81.0,0.0,16.7,0.81,0.227,0.81,0.0,0.186,0.81,0.0,0.2,0.886,0.5,0.533,1.278,0.04
23,sub-001,Green/Inverted/Silhouettes,RF,"[[30  0]
 [ 6  0]]",100.0,50.0,50.0,100.0,80.0,83.3,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.523,0.071
24,sub-001,Target-Nontarget,SVM,"[[214  26]
 [ 11  37]]",100.0,91.8,83.1,100.0,89.7,87.2,100.0,63.3,58.7,1.0,0.721,0.597,100.0,95.0,77.1,1.0,0.617,1.0,0.823,0.703,1.0,0.76,0.667,1.0,0.918,0.831,42.541,0.055
25,sub-001,Target-Nontarget,LDA,"[[213  27]
 [ 20  28]]",100.0,85.2,73.5,100.0,85.3,83.7,100.0,54.8,50.9,1.0,0.601,0.446,100.0,85.0,58.3,1.0,0.522,1.0,0.727,0.558,1.0,0.667,0.544,1.0,0.852,0.735,12.497,0.037
26,sub-001,Target-Nontarget,RF,"[[237   3]
 [ 38  10]]",100.0,57.5,59.8,100.0,85.3,85.8,100.0,100.0,76.9,1.0,0.357,0.352,100.0,15.0,20.8,1.0,0.5,1.0,0.203,0.269,1.0,0.261,0.328,1.0,0.575,0.598,4.444,0.252
27,sub-002,Neutral/Upright/Faces,SVM,"[[22  7]
 [ 1  5]]",100.0,75.0,79.6,100.0,57.1,77.1,100.0,25.0,41.7,1.0,0.354,0.47,100.0,100.0,83.3,1.0,0.463,1.0,0.52,0.637,1.0,0.4,0.556,1.0,0.75,0.796,0.335,0.029
28,sub-002,Neutral/Upright/Faces,LDA,"[[29  0]
 [ 5  1]]",79.9,41.7,58.3,90.4,71.4,85.7,77.8,0.0,100.0,0.648,-0.167,0.377,63.6,0.0,16.7,0.745,0.5,0.674,0.0,0.224,0.7,0.0,0.286,0.799,0.417,0.583,1.394,0.053
29,sub-002,Neutral/Upright/Faces,RF,"[[29  0]
 [ 6  0]]",100.0,50.0,50.0,100.0,85.7,82.9,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.548,0.067
30,sub-002,Neutral/Upright/Silhouettes,SVM,"[[15 15]
 [ 2  4]]",100.0,66.7,58.3,100.0,66.7,52.8,100.0,33.3,21.1,1.0,0.272,0.124,100.0,66.7,66.7,1.0,0.244,1.0,0.51,0.4,1.0,0.444,0.32,1.0,0.667,0.583,0.5,0.025
31,sub-002,Neutral/Upright/Silhouettes,LDA,"[[30  0]
 [ 6  0]]",77.2,50.0,50.0,90.6,80.0,83.3,80.0,0.0,0.0,0.625,0.0,0.0,57.1,0.0,0.0,0.741,0.0,0.627,0.0,0.0,0.667,0.0,0.0,0.772,0.5,0.5,2.051,0.028
32,sub-002,Neutral/Upright/Silhouettes,RF,"[[30  0]
 [ 6  0]]",100.0,50.0,50.0,100.0,80.0,83.3,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.513,0.068
33,sub-002,Green/Upright/Faces,SVM,"[[23  7]
 [ 1  5]]",100.0,75.0,80.0,100.0,60.0,77.8,100.0,33.3,41.7,1.0,0.408,0.474,100.0,100.0,83.3,1.0,0.463,1.0,0.619,0.637,1.0,0.5,0.556,1.0,0.75,0.8,0.444,0.027
34,sub-002,Green/Upright/Faces,LDA,"[[30  0]
 [ 2  4]]",84.8,66.7,83.3,93.8,86.7,94.4,88.2,100.0,100.0,0.759,0.535,0.791,71.4,33.3,66.7,0.843,0.909,0.759,0.419,0.743,0.789,0.5,0.8,0.848,0.667,0.833,1.244,0.039
35,sub-002,Green/Upright/Faces,RF,"[[30  0]
 [ 5  1]]",100.0,50.0,58.3,100.0,80.0,86.1,100.0,0.0,100.0,1.0,0.0,0.378,100.0,0.0,16.7,1.0,0.5,1.0,0.0,0.224,1.0,0.0,0.286,1.0,0.5,0.583,0.566,0.063
36,sub-002,Green/Upright/Silhouettes,SVM,"[[17  8]
 [ 5  0]]",100.0,35.0,34.0,100.0,25.0,56.7,100.0,11.1,0.0,1.0,-0.258,-0.27,100.0,50.0,0.0,1.0,0.0,1.0,0.241,0.0,1.0,0.182,0.0,1.0,0.35,0.34,0.407,0.027
37,sub-002,Green/Upright/Silhouettes,LDA,"[[25  0]
 [ 5  0]]",78.3,45.0,50.0,89.8,75.0,83.3,73.3,0.0,0.0,0.611,-0.135,0.0,61.1,0.0,0.0,0.705,0.0,0.644,0.0,0.0,0.667,0.0,0.0,0.783,0.45,0.5,1.398,0.037
38,sub-002,Green/Upright/Silhouettes,RF,"[[25  0]
 [ 5  0]]",100.0,50.0,50.0,100.0,83.3,83.3,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.507,0.068
39,sub-002,Neutral/Inverted/Faces,SVM,"[[15 15]
 [ 1  5]]",100.0,79.2,66.7,100.0,64.3,55.6,100.0,28.6,25.0,1.0,0.408,0.25,100.0,100.0,83.3,1.0,0.291,1.0,0.565,0.485,1.0,0.444,0.385,1.0,0.792,0.667,0.347,0.04
40,sub-002,Neutral/Inverted/Faces,LDA,"[[29  1]
 [ 5  1]]",83.1,50.0,56.7,92.9,85.7,83.3,88.2,0.0,50.0,0.736,0.0,0.217,68.2,0.0,16.7,0.833,0.357,0.733,0.0,0.21,0.769,0.0,0.25,0.831,0.5,0.567,1.874,0.027
41,sub-002,Neutral/Inverted/Faces,RF,"[[30  0]
 [ 6  0]]",100.0,50.0,50.0,100.0,85.7,83.3,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.491,0.066
42,sub-002,Neutral/Inverted/Silhouettes,SVM,"[[19 11]
 [ 1  5]]",100.0,58.3,73.3,100.0,53.3,66.7,100.0,25.0,31.2,1.0,0.134,0.35,100.0,66.7,83.3,1.0,0.357,1.0,0.441,0.551,1.0,0.364,0.455,1.0,0.583,0.733,0.444,0.024
43,sub-002,Neutral/Inverted/Silhouettes,LDA,"[[28  2]
 [ 4  2]]",84.8,50.0,63.3,93.7,80.0,83.3,88.2,0.0,50.0,0.759,0.0,0.316,71.4,0.0,33.3,0.843,0.455,0.759,0.0,0.371,0.789,0.0,0.4,0.848,0.5,0.633,1.881,0.026
44,sub-002,Neutral/Inverted/Silhouettes,RF,"[[30  0]
 [ 5  1]]",100.0,50.0,58.3,100.0,80.0,86.1,100.0,0.0,100.0,1.0,0.0,0.378,100.0,0.0,16.7,1.0,0.5,1.0,0.0,0.224,1.0,0.0,0.286,1.0,0.5,0.583,0.523,0.063
45,sub-002,Green/Inverted/Faces,SVM,"[[14 15]
 [ 3  3]]",100.0,62.5,49.1,100.0,71.4,48.6,100.0,25.0,16.7,1.0,0.194,-0.013,100.0,50.0,50.0,1.0,0.192,1.0,0.382,0.31,1.0,0.333,0.25,1.0,0.625,0.491,0.519,0.038
46,sub-002,Green/Inverted/Faces,LDA,"[[27  2]
 [ 4  2]]",83.5,50.0,63.2,90.4,85.7,82.9,72.7,0.0,50.0,0.669,0.0,0.313,72.7,0.0,33.3,0.727,0.455,0.727,0.0,0.371,0.727,0.0,0.4,0.835,0.5,0.632,2.145,0.047
47,sub-002,Green/Inverted/Faces,RF,"[[29  0]
 [ 6  0]]",100.0,50.0,50.0,100.0,85.7,82.9,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.555,0.068
48,sub-002,Green/Inverted/Silhouettes,SVM,"[[20 10]
 [ 1  5]]",100.0,37.5,75.0,100.0,40.0,69.4,100.0,12.5,33.3,1.0,-0.2,0.378,100.0,33.3,83.3,1.0,0.379,1.0,0.22,0.57,1.0,0.182,0.476,1.0,0.375,0.75,0.49,0.038
49,sub-002,Green/Inverted/Silhouettes,LDA,"[[30  0]
 [ 6  0]]",82.9,50.0,50.0,90.5,80.0,83.3,71.4,0.0,0.0,0.657,0.0,0.0,71.4,0.0,0.0,0.714,0.0,0.714,0.0,0.0,0.714,0.0,0.0,0.829,0.5,0.5,1.75,0.021
50,sub-002,Green/Inverted/Silhouettes,RF,"[[30  0]
 [ 6  0]]",100.0,50.0,50.0,100.0,80.0,83.3,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.56,0.067
51,sub-002,Target-Nontarget,SVM,"[[165  66]
 [ 18  29]]",100.0,68.6,66.6,100.0,77.5,69.8,100.0,37.0,30.5,1.0,0.32,0.262,100.0,55.6,61.7,1.0,0.34,1.0,0.481,0.469,1.0,0.444,0.408,1.0,0.686,0.666,30.021,0.056
52,sub-002,Target-Nontarget,LDA,"[[178  53]
 [ 19  28]]",99.6,53.0,68.3,99.7,73.9,74.1,98.8,21.1,34.6,0.989,0.06,0.302,99.4,22.2,59.6,0.989,0.377,0.992,0.218,0.487,0.991,0.216,0.438,0.996,0.53,0.683,10.825,0.033
53,sub-002,Target-Nontarget,RF,"[[230   1]
 [ 47   0]]",100.0,50.0,49.8,100.0,83.8,82.7,100.0,0.0,0.0,1.0,0.0,-0.027,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.498,5.793,0.088
54,sub-003,Neutral/Upright/Faces,SVM,"[[19  9]
 [ 0  5]]",100.0,90.9,83.9,100.0,85.7,72.7,100.0,60.0,35.7,1.0,0.701,0.492,100.0,100.0,100.0,1.0,0.41,1.0,0.83,0.644,1.0,0.75,0.526,1.0,0.909,0.839,0.375,0.036
55,sub-003,Neutral/Upright/Faces,LDA,"[[27  1]
 [ 4  1]]",88.0,66.7,58.2,94.1,85.7,84.8,83.3,100.0,50.0,0.776,0.531,0.247,78.9,33.3,20.0,0.824,0.385,0.802,0.419,0.245,0.811,0.5,0.286,0.88,0.667,0.582,0.857,0.044
56,sub-003,Neutral/Upright/Faces,RF,"[[28  0]
 [ 5  0]]",100.0,50.0,50.0,100.0,78.6,84.8,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.508,0.065
57,sub-003,Neutral/Upright/Silhouettes,SVM,"[[19 10]
 [ 2  3]]",100.0,58.3,62.8,100.0,64.3,64.7,100.0,20.0,23.1,1.0,0.122,0.186,100.0,50.0,60.0,1.0,0.263,1.0,0.342,0.402,1.0,0.286,0.333,1.0,0.583,0.628,0.55,0.024
58,sub-003,Neutral/Upright/Silhouettes,LDA,"[[29  0]
 [ 4  1]]",93.7,62.5,60.0,96.6,71.4,88.2,89.5,25.0,100.0,0.875,0.194,0.419,89.5,50.0,20.0,0.895,0.556,0.895,0.382,0.265,0.895,0.333,0.333,0.937,0.625,0.6,1.879,0.034
59,sub-003,Neutral/Upright/Silhouettes,RF,"[[29  0]
 [ 5  0]]",100.0,50.0,50.0,100.0,85.7,85.3,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.547,0.07
60,sub-003,Green/Upright/Faces,SVM,"[[20  8]
 [ 0  5]]",100.0,90.0,85.7,100.0,84.6,75.8,100.0,60.0,38.5,1.0,0.693,0.524,100.0,100.0,100.0,1.0,0.439,1.0,0.83,0.67,1.0,0.75,0.556,1.0,0.9,0.857,0.408,0.04
61,sub-003,Green/Upright/Faces,LDA,"[[28  0]
 [ 1  4]]",87.9,83.3,90.0,94.0,92.3,97.0,83.3,100.0,100.0,0.775,0.778,0.879,78.9,66.7,80.0,0.824,0.952,0.802,0.743,0.852,0.811,0.8,0.889,0.879,0.833,0.9,1.222,0.048
62,sub-003,Green/Upright/Faces,RF,"[[28  0]
 [ 3  2]]",100.0,50.0,70.0,100.0,76.9,90.9,100.0,0.0,100.0,1.0,0.0,0.601,100.0,0.0,40.0,1.0,0.769,1.0,0.0,0.491,1.0,0.0,0.571,1.0,0.5,0.7,0.526,0.065
63,sub-003,Green/Upright/Silhouettes,SVM,"[[15 14]
 [ 0  5]]",100.0,58.3,75.9,100.0,64.3,58.8,100.0,20.0,26.3,1.0,0.122,0.369,100.0,50.0,100.0,1.0,0.309,1.0,0.342,0.537,1.0,0.286,0.417,1.0,0.583,0.759,0.659,0.024
64,sub-003,Green/Upright/Silhouettes,LDA,"[[25  4]
 [ 4  1]]",84.0,50.0,53.1,93.3,85.7,76.5,87.5,0.0,20.0,0.745,0.0,0.062,70.0,0.0,20.0,0.833,0.2,0.746,0.0,0.2,0.778,0.0,0.2,0.84,0.5,0.531,0.938,0.037
65,sub-003,Green/Upright/Silhouettes,RF,"[[29  0]
 [ 5  0]]",100.0,50.0,50.0,100.0,85.7,85.3,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.535,0.065
66,sub-003,Neutral/Inverted/Faces,SVM,"[[20  8]
 [ 0  5]]",100.0,81.8,85.7,100.0,69.2,75.8,100.0,33.3,38.5,1.0,0.461,0.524,100.0,100.0,100.0,1.0,0.439,1.0,0.619,0.67,1.0,0.5,0.556,1.0,0.818,0.857,0.464,0.033
67,sub-003,Neutral/Inverted/Faces,LDA,"[[28  0]
 [ 2  3]]",93.7,75.0,80.0,96.6,92.3,93.9,89.5,100.0,100.0,0.874,0.677,0.748,89.5,50.0,60.0,0.895,0.882,0.895,0.591,0.684,0.895,0.667,0.75,0.937,0.75,0.8,1.237,0.022
68,sub-003,Neutral/Inverted/Faces,RF,"[[28  0]
 [ 5  0]]",100.0,50.0,50.0,100.0,84.6,84.8,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.525,0.072
69,sub-003,Neutral/Inverted/Silhouettes,SVM,"[[24  4]
 [ 1  5]]",100.0,70.8,84.5,100.0,50.0,85.3,100.0,22.2,55.6,1.0,0.304,0.597,100.0,100.0,83.3,1.0,0.595,1.0,0.481,0.722,1.0,0.364,0.667,1.0,0.708,0.845,0.527,0.025
70,sub-003,Neutral/Inverted/Silhouettes,LDA,"[[28  0]
 [ 5  1]]",86.9,45.8,58.3,92.4,78.6,85.3,75.0,0.0,100.0,0.724,-0.113,0.376,78.9,0.0,16.7,0.758,0.5,0.777,0.0,0.224,0.769,0.0,0.286,0.869,0.458,0.583,1.329,0.039
71,sub-003,Neutral/Inverted/Silhouettes,RF,"[[28  0]
 [ 6  0]]",100.0,50.0,50.0,100.0,85.7,82.4,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.485,0.068
72,sub-003,Green/Inverted/Faces,SVM,"[[23  4]
 [ 0  5]]",100.0,95.5,92.6,100.0,92.3,87.5,100.0,66.7,55.6,1.0,0.778,0.688,100.0,100.0,100.0,1.0,0.61,1.0,0.867,0.802,1.0,0.8,0.714,1.0,0.955,0.926,0.456,0.036
73,sub-003,Green/Inverted/Faces,LDA,"[[27  0]
 [ 3  2]]",91.2,100.0,70.0,96.5,100.0,90.6,93.8,100.0,100.0,0.864,1.0,0.6,83.3,100.0,40.0,0.915,0.769,0.863,1.0,0.491,0.882,1.0,0.571,0.912,1.0,0.7,1.719,0.04
74,sub-003,Green/Inverted/Faces,RF,"[[27  0]
 [ 5  0]]",100.0,50.0,50.0,100.0,84.6,84.4,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.505,0.065
75,sub-003,Green/Inverted/Silhouettes,SVM,"[[20  8]
 [ 1  4]]",100.0,77.3,75.7,100.0,61.5,72.7,100.0,28.6,33.3,1.0,0.395,0.383,100.0,100.0,80.0,1.0,0.377,1.0,0.565,0.559,1.0,0.444,0.471,1.0,0.773,0.757,0.483,0.038
76,sub-003,Green/Inverted/Silhouettes,LDA,"[[28  0]
 [ 3  2]]",90.0,50.0,70.0,93.9,84.6,90.9,80.0,0.0,100.0,0.784,0.0,0.601,84.2,0.0,40.0,0.808,0.769,0.829,0.0,0.491,0.821,0.0,0.571,0.9,0.5,0.7,0.872,0.043
77,sub-003,Green/Inverted/Silhouettes,RF,"[[28  0]
 [ 5  0]]",100.0,50.0,50.0,100.0,84.6,84.8,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.531,0.07
78,sub-003,Target-Nontarget,SVM,"[[188  33]
 [ 13  29]]",100.0,80.3,77.1,100.0,82.9,82.5,100.0,48.1,46.8,1.0,0.51,0.467,100.0,76.5,69.0,1.0,0.5,1.0,0.648,0.602,1.0,0.591,0.558,1.0,0.803,0.771,25.013,0.036
79,sub-003,Target-Nontarget,LDA,"[[198  23]
 [ 19  23]]",100.0,83.1,72.2,100.0,87.6,84.0,100.0,59.1,50.0,1.0,0.6,0.428,100.0,76.5,54.8,1.0,0.509,1.0,0.701,0.532,1.0,0.667,0.523,1.0,0.831,0.722,8.482,0.061
80,sub-003,Target-Nontarget,RF,"[[220   1]
 [ 38   4]]",100.0,52.9,54.5,100.0,84.8,85.2,100.0,100.0,80.0,1.0,0.223,0.243,100.0,5.9,9.5,1.0,0.323,1.0,0.083,0.131,1.0,0.111,0.17,1.0,0.529,0.545,4.361,0.19
81,sub-004,Neutral/Upright/Faces,SVM,"[[21  9]
 [ 0  6]]",100.0,79.2,85.0,100.0,66.7,75.0,100.0,37.5,40.0,1.0,0.468,0.529,100.0,100.0,100.0,1.0,0.455,1.0,0.661,0.684,1.0,0.545,0.571,1.0,0.792,0.85,0.386,0.022
82,sub-004,Neutral/Upright/Faces,LDA,"[[29  1]
 [ 3  3]]",96.2,66.7,73.3,96.9,86.7,88.9,87.0,100.0,75.0,0.892,0.535,0.553,95.2,33.3,50.0,0.885,0.682,0.925,0.419,0.557,0.909,0.5,0.6,0.962,0.667,0.733,0.908,0.037
83,sub-004,Neutral/Upright/Faces,RF,"[[30  0]
 [ 5  1]]",100.0,50.0,58.3,100.0,80.0,86.1,100.0,0.0,100.0,1.0,0.0,0.378,100.0,0.0,16.7,1.0,0.5,1.0,0.0,0.224,1.0,0.0,0.286,1.0,0.5,0.583,0.536,0.067
84,sub-004,Neutral/Upright/Silhouettes,SVM,"[[21  9]
 [ 0  6]]",100.0,29.2,85.0,100.0,50.0,75.0,100.0,0.0,40.0,1.0,-0.304,0.529,100.0,0.0,100.0,1.0,0.455,1.0,0.0,0.684,1.0,0.0,0.571,1.0,0.292,0.85,0.549,0.024
85,sub-004,Neutral/Upright/Silhouettes,LDA,"[[22  8]
 [ 4  2]]",87.7,45.8,53.3,94.4,78.6,66.7,89.5,0.0,20.0,0.799,-0.113,0.055,77.3,0.0,33.3,0.867,0.217,0.807,0.0,0.277,0.829,0.0,0.25,0.877,0.458,0.533,1.373,0.036
86,sub-004,Neutral/Upright/Silhouettes,RF,"[[30  0]
 [ 6  0]]",100.0,50.0,50.0,100.0,85.7,83.3,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.528,0.073
87,sub-004,Green/Upright/Faces,SVM,"[[20  9]
 [ 0  6]]",100.0,95.8,84.5,100.0,92.9,74.3,100.0,66.7,40.0,1.0,0.782,0.525,100.0,100.0,100.0,1.0,0.455,1.0,0.867,0.684,1.0,0.8,0.571,1.0,0.958,0.845,0.503,0.04
