,participant_id,Condition,Classifier,Parameters Used,Confusion_Matrix,CV_Train_Bal_Accuracy,CV_Test_Bal_Accuracy,Test_Bal_Accuracy,CV_Train_Accuracy,CV_Test_Accuracy,Test_Accuracy,CV_Train_Precision,CV_Test_Precision,Test_Precision,CV_Train_Matthews_coef,CV_Test_Matthews_coef,Matthews_Coef,CV_Train_Recall,CV_Test_Recall,Test_recall,CV_Train_Fbeta_0.5,Fbeta_0.5,CV_Train_Fbeta_1.5,CV_Test_Fbeta_1.5,Fbeta_1.5,CV_Train_F1,CV_Test_F1,F1_score,CV_Train_ROC_AUC,CV_Test_ROC_AUC,Test_ROC_AUC,Mean Fit Time,Mean Score Time
0,sub-016,Green/Inverted/Faces,SVM,"{'SVM__class_weight': None, 'SVM__C': 1000.0}","[[20 10]
 [ 0  6]]",100.0,86.7,83.3,100.0,77.8,72.2,100.0,45.9,37.5,1.0,0.578,0.5,100.0,100.0,100.0,1.0,0.429,1.0,0.717,0.661,1.0,0.617,0.545,1.0,0.867,0.833,0.41,0.03
0,sub-016,Green/Inverted/Faces,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[30  0]
 [ 0  6]]",91.1,84.2,100.0,96.6,95.1,100.0,96.3,90.0,100.0,0.874,0.761,1.0,82.9,68.3,100.0,0.932,1.0,0.866,0.726,1.0,0.89,0.76,1.0,0.911,0.842,1.0,8.428,0.033
0,sub-016,Green/Inverted/Faces,RF,"{'RF__n_estimators': 620, 'RF__min_samples_split': 10, 'RF__min_samples_leaf': 2, 'RF__max_samples': 0.9, 'RF__max_leaf_nodes': 61, 'RF__max_depth': 64, 'RF__class_weight': None}","[[30  0]
 [ 3  3]]",100.0,72.5,75.0,100.0,91.6,91.7,100.0,70.0,100.0,1.0,0.539,0.674,100.0,45.0,50.0,1.0,0.833,1.0,0.5,0.591,1.0,0.54,0.667,1.0,0.725,0.75,4.426,0.428
0,sub-016,Green/Inverted/Silhouettes,SVM,"{'SVM__class_weight': 'balanced', 'SVM__C': 0.0003039195382313198}","[[18 12]
 [ 0  6]]",100.0,74.2,80.0,100.0,61.2,66.7,100.0,29.7,33.3,1.0,0.362,0.447,100.0,93.3,100.0,1.0,0.385,1.0,0.556,0.619,1.0,0.447,0.5,1.0,0.742,0.8,0.539,0.032
0,sub-016,Green/Inverted/Silhouettes,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[28  2]
 [ 6  0]]",83.8,56.7,46.7,93.4,83.5,77.8,88.9,27.5,0.0,0.749,0.171,-0.108,69.4,16.7,0.0,0.84,0.0,0.743,0.181,0.0,0.778,0.195,0.0,0.838,0.567,0.467,8.508,0.036
0,sub-016,Green/Inverted/Silhouettes,RF,"{'RF__n_estimators': 803, 'RF__min_samples_split': 3, 'RF__min_samples_leaf': 2, 'RF__max_samples': 0.6, 'RF__max_leaf_nodes': 158, 'RF__max_depth': 35, 'RF__class_weight': 'balanced_subsample'}","[[30  0]
 [ 6  0]]",98.6,50.0,50.0,99.5,83.4,83.3,100.0,0.0,0.0,0.983,0.0,0.0,97.2,0.0,0.0,0.994,0.0,0.98,0.0,0.0,0.986,0.0,0.0,0.986,0.5,0.5,4.428,0.329
0,sub-016,Target-Nontarget,SVM,"{'SVM__class_weight': 'balanced', 'SVM__C': 188.73918221350996}","[[205  35]
 [  5  43]]",100.0,86.8,87.5,100.0,86.3,86.1,100.0,55.8,55.1,1.0,0.624,0.629,100.0,87.5,89.6,1.0,0.597,1.0,0.743,0.751,1.0,0.68,0.683,1.0,0.868,0.875,15.882,0.045
0,sub-016,Target-Nontarget,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[223  17]
 [ 13  35]]",100.0,81.5,82.9,100.0,88.6,89.6,100.0,65.0,67.3,1.0,0.609,0.638,100.0,70.8,72.9,1.0,0.684,1.0,0.686,0.711,1.0,0.674,0.7,1.0,0.815,0.829,20.783,0.05
0,sub-016,Target-Nontarget,RF,"{'RF__n_estimators': 559, 'RF__min_samples_split': 1, 'RF__min_samples_leaf': 5, 'RF__max_samples': 1.0, 'RF__max_leaf_nodes': 147, 'RF__max_depth': 54, 'RF__class_weight': 'balanced_subsample'}","[[238   2]
 [ 23  25]]",97.6,68.0,75.6,99.2,89.3,91.3,100.0,100.0,92.6,0.971,0.556,0.655,95.1,35.9,52.1,0.99,0.801,0.966,0.441,0.602,0.975,0.515,0.667,0.976,0.68,0.756,9.334,0.33
0,sub-017,Neutral/Upright/Faces,SVM,"{'SVM__class_weight': None, 'SVM__C': 0.0009236708571873865}","[[18 12]
 [ 1  5]]",100.0,83.8,71.7,100.0,72.9,63.9,100.0,40.9,29.4,1.0,0.524,0.323,100.0,100.0,83.3,1.0,0.338,1.0,0.675,0.533,1.0,0.569,0.435,1.0,0.838,0.717,0.506,0.031
0,sub-017,Neutral/Upright/Faces,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[30  0]
 [ 5  1]]",91.9,68.7,58.3,96.4,85.4,86.1,92.9,57.3,100.0,0.868,0.42,0.378,85.2,43.3,16.7,0.912,0.5,0.873,0.429,0.224,0.887,0.444,0.286,0.919,0.687,0.583,8.34,0.035
0,sub-017,Neutral/Upright/Faces,RF,"{'RF__n_estimators': 2084, 'RF__min_samples_split': 2, 'RF__min_samples_leaf': 5, 'RF__max_samples': 0.9, 'RF__max_leaf_nodes': 149, 'RF__max_depth': 9, 'RF__class_weight': 'balanced_subsample'}","[[30  0]
 [ 6  0]]",91.6,52.5,50.0,97.2,84.1,83.3,100.0,10.0,0.0,0.897,0.068,0.0,83.3,5.0,0.0,0.961,0.0,0.877,0.059,0.0,0.908,0.067,0.0,0.916,0.525,0.5,2.381,0.24
0,sub-017,Neutral/Upright/Silhouettes,SVM,"{'SVM__class_weight': None, 'SVM__C': 0.0001}","[[16 14]
 [ 2  4]]",100.0,75.0,60.0,100.0,62.7,55.6,100.0,31.6,22.2,1.0,0.377,0.149,100.0,93.3,66.7,1.0,0.256,1.0,0.573,0.413,1.0,0.466,0.333,1.0,0.75,0.6,0.573,0.033
0,sub-017,Neutral/Upright/Silhouettes,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[29  1]
 [ 3  3]]",91.1,65.0,73.3,96.0,85.4,88.9,91.5,50.0,75.0,0.852,0.346,0.553,83.8,35.0,50.0,0.898,0.682,0.859,0.372,0.557,0.874,0.393,0.6,0.911,0.65,0.733,8.16,0.033
0,sub-017,Neutral/Upright/Silhouettes,RF,"{'RF__n_estimators': 1047, 'RF__min_samples_split': 9, 'RF__min_samples_leaf': 5, 'RF__max_samples': 1.0, 'RF__max_leaf_nodes': 19, 'RF__max_depth': 53, 'RF__class_weight': 'balanced_subsample'}","[[30  0]
 [ 4  2]]",100.0,55.8,66.7,100.0,85.5,88.9,100.0,30.0,100.0,1.0,0.175,0.542,100.0,11.7,33.3,1.0,0.714,1.0,0.143,0.419,1.0,0.167,0.5,1.0,0.558,0.667,5.635,0.415
0,sub-017,Green/Upright/Faces,SVM,"{'SVM__class_weight': 'balanced', 'SVM__C': 0.2395026619987486}","[[22  8]
 [ 0  6]]",100.0,77.9,86.7,100.0,68.8,77.8,100.0,36.4,42.9,1.0,0.435,0.561,100.0,91.7,100.0,1.0,0.484,1.0,0.611,0.709,1.0,0.512,0.6,1.0,0.779,0.867,0.622,0.033
0,sub-017,Green/Upright/Faces,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[26  4]
 [ 4  2]]",91.3,75.4,60.0,96.0,89.0,77.8,91.1,58.3,33.3,0.852,0.517,0.2,84.2,55.0,33.3,0.896,0.333,0.862,0.55,0.333,0.875,0.553,0.333,0.913,0.754,0.6,8.376,0.033
0,sub-017,Green/Upright/Faces,RF,"{'RF__n_estimators': 1718, 'RF__min_samples_split': 3, 'RF__min_samples_leaf': 2, 'RF__max_samples': 0.9, 'RF__max_leaf_nodes': 109, 'RF__max_depth': 84, 'RF__class_weight': None}","[[30  0]
 [ 4  2]]",89.1,50.0,66.7,96.4,83.4,88.9,100.0,0.0,100.0,0.866,0.0,0.542,78.2,0.0,33.3,0.947,0.714,0.838,0.0,0.419,0.877,0.0,0.5,0.891,0.5,0.667,9.276,0.683
0,sub-017,Green/Upright/Silhouettes,SVM,"{'SVM__class_weight': 'balanced', 'SVM__C': 0.004893900918477494}","[[19 11]
 [ 1  5]]",100.0,83.3,73.3,100.0,72.3,66.7,100.0,38.2,31.2,1.0,0.504,0.35,100.0,100.0,83.3,1.0,0.357,1.0,0.663,0.551,1.0,0.55,0.455,1.0,0.833,0.733,0.538,0.031
0,sub-017,Green/Upright/Silhouettes,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[30  0]
 [ 4  2]]",91.2,67.9,66.7,95.8,85.5,88.9,89.9,56.7,100.0,0.845,0.402,0.542,84.3,41.7,33.3,0.887,0.714,0.858,0.446,0.419,0.869,0.47,0.5,0.912,0.679,0.667,8.321,0.042
0,sub-017,Green/Upright/Silhouettes,RF,"{'RF__n_estimators': 2450, 'RF__min_samples_split': 8, 'RF__min_samples_leaf': 3, 'RF__max_samples': 0.8, 'RF__max_leaf_nodes': 132, 'RF__max_depth': 83, 'RF__class_weight': 'balanced_subsample'}","[[30  0]
 [ 6  0]]",80.7,50.0,50.0,93.6,83.4,83.3,100.0,0.0,0.0,0.755,0.0,0.0,61.5,0.0,0.0,0.886,0.0,0.696,0.0,0.0,0.759,0.0,0.0,0.807,0.5,0.5,11.01,0.757
0,sub-017,Neutral/Inverted/Faces,SVM,"{'SVM__class_weight': None, 'SVM__C': 3.856620421163472}","[[20 10]
 [ 2  4]]",100.0,83.3,66.7,100.0,71.9,66.7,100.0,43.8,28.6,1.0,0.537,0.255,100.0,100.0,66.7,1.0,0.323,1.0,0.678,0.473,1.0,0.58,0.4,1.0,0.833,0.667,0.59,0.033
0,sub-017,Neutral/Inverted/Faces,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[30  0]
 [ 3  3]]",97.3,75.0,75.0,99.0,90.9,91.7,99.0,80.0,100.0,0.963,0.597,0.674,94.9,51.7,50.0,0.982,0.833,0.961,0.568,0.591,0.969,0.61,0.667,0.973,0.75,0.75,8.397,0.029
0,sub-017,Neutral/Inverted/Faces,RF,"{'RF__n_estimators': 681, 'RF__min_samples_split': 3, 'RF__min_samples_leaf': 5, 'RF__max_samples': 0.8, 'RF__max_leaf_nodes': 167, 'RF__max_depth': 88, 'RF__class_weight': 'balanced'}","[[30  0]
 [ 5  1]]",94.9,52.5,58.3,98.3,84.1,86.1,100.0,10.0,100.0,0.938,0.068,0.378,89.8,5.0,16.7,0.978,0.5,0.927,0.059,0.224,0.946,0.067,0.286,0.949,0.525,0.583,3.773,0.353
0,sub-017,Neutral/Inverted/Silhouettes,SVM,"{'SVM__class_weight': None, 'SVM__C': 0.4175318936560405}","[[17 13]
 [ 1  5]]",100.0,84.2,70.0,100.0,73.5,61.1,100.0,41.3,27.8,1.0,0.529,0.298,100.0,100.0,83.3,1.0,0.321,1.0,0.678,0.516,1.0,0.572,0.417,1.0,0.842,0.7,0.533,0.036
0,sub-017,Neutral/Inverted/Silhouettes,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[30  0]
 [ 4  2]]",92.6,78.3,66.7,96.6,90.4,88.9,92.6,83.3,100.0,0.875,0.645,0.542,86.6,60.0,33.3,0.913,0.714,0.883,0.64,0.419,0.895,0.673,0.5,0.926,0.783,0.667,8.394,0.036
0,sub-017,Neutral/Inverted/Silhouettes,RF,"{'RF__n_estimators': 3000, 'RF__min_samples_split': 9, 'RF__min_samples_leaf': 1, 'RF__max_samples': 1.0, 'RF__max_leaf_nodes': 14, 'RF__max_depth': 46, 'RF__class_weight': 'balanced_subsample'}","[[30  0]
 [ 6  0]]",50.0,50.0,50.0,83.3,83.4,83.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,9.39,0.604
0,sub-017,Green/Inverted/Faces,SVM,"{'SVM__class_weight': 'balanced', 'SVM__C': 20.43359717856944}","[[18 12]
 [ 1  5]]",100.0,77.9,71.7,100.0,66.9,63.9,100.0,34.7,29.4,1.0,0.433,0.323,100.0,95.0,83.3,1.0,0.338,1.0,0.609,0.533,1.0,0.501,0.435,1.0,0.779,0.717,0.593,0.031
0,sub-017,Green/Inverted/Faces,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[27  3]
 [ 3  3]]",88.7,52.5,70.0,95.3,78.6,83.3,92.0,18.3,50.0,0.824,0.051,0.4,78.7,13.3,50.0,0.889,0.5,0.823,0.14,0.5,0.847,0.147,0.5,0.887,0.525,0.7,8.235,0.034
0,sub-017,Green/Inverted/Faces,RF,"{'RF__n_estimators': 742, 'RF__min_samples_split': 9, 'RF__min_samples_leaf': 3, 'RF__max_samples': 0.7000000000000001, 'RF__max_leaf_nodes': 146, 'RF__max_depth': 78, 'RF__class_weight': 'balanced'}","[[30  0]
 [ 6  0]]",100.0,50.0,50.0,100.0,83.4,83.3,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,3.117,0.311
0,sub-017,Green/Inverted/Silhouettes,SVM,"{'SVM__class_weight': None, 'SVM__C': 0.0005298316906283707}","[[18 12]
 [ 0  6]]",100.0,82.1,80.0,100.0,73.4,66.7,100.0,39.5,33.3,1.0,0.496,0.447,100.0,95.0,100.0,1.0,0.385,1.0,0.649,0.619,1.0,0.548,0.5,1.0,0.821,0.8,0.518,0.026
0,sub-017,Green/Inverted/Silhouettes,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[28  2]
 [ 2  4]]",90.6,71.2,80.0,96.1,86.8,88.9,93.3,62.5,66.7,0.854,0.477,0.6,82.4,48.3,66.7,0.909,0.667,0.855,0.503,0.667,0.875,0.523,0.667,0.906,0.712,0.8,8.386,0.034
0,sub-017,Green/Inverted/Silhouettes,RF,"{'RF__n_estimators': 437, 'RF__min_samples_split': 5, 'RF__min_samples_leaf': 3, 'RF__max_samples': 0.8, 'RF__max_leaf_nodes': 95, 'RF__max_depth': 17, 'RF__class_weight': 'balanced'}","[[30  0]
 [ 5  1]]",50.0,50.0,58.3,83.3,83.4,86.1,0.0,0.0,100.0,0.0,0.0,0.378,0.0,0.0,16.7,0.0,0.5,0.0,0.0,0.224,0.0,0.0,0.286,0.5,0.5,0.583,5.708,0.465
0,sub-017,Target-Nontarget,SVM,"{'SVM__class_weight': 'balanced', 'SVM__C': 0.7278953843983154}","[[216  24]
 [  3  45]]",100.0,88.0,91.9,100.0,87.7,90.6,100.0,59.4,65.2,1.0,0.657,0.731,100.0,88.5,93.8,1.0,0.694,1.0,0.766,0.826,1.0,0.708,0.769,1.0,0.88,0.919,33.476,0.042
0,sub-017,Target-Nontarget,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[219  21]
 [ 15  33]]",100.0,83.8,80.0,100.0,89.3,87.5,100.0,65.6,61.1,1.0,0.639,0.573,100.0,75.5,68.8,1.0,0.625,1.0,0.72,0.662,1.0,0.7,0.647,1.0,0.838,0.8,20.233,0.048
0,sub-017,Target-Nontarget,RF,"{'RF__n_estimators': 925, 'RF__min_samples_split': 3, 'RF__min_samples_leaf': 5, 'RF__max_samples': 1.0, 'RF__max_leaf_nodes': 79, 'RF__max_depth': 62, 'RF__class_weight': 'balanced'}","[[239   1]
 [ 37  11]]",87.7,56.5,61.2,95.9,85.4,86.8,100.0,98.0,91.7,0.847,0.319,0.42,75.3,13.0,22.9,0.939,0.573,0.815,0.176,0.298,0.859,0.225,0.367,0.877,0.565,0.612,22.521,0.533
0,sub-018,Neutral/Upright/Faces,SVM,"{'SVM__class_weight': None, 'SVM__C': 0.0001}","[[21  9]
 [ 1  5]]",100.0,78.7,76.7,100.0,71.3,72.2,100.0,37.0,35.7,1.0,0.447,0.408,100.0,90.0,83.3,1.0,0.403,1.0,0.609,0.591,1.0,0.514,0.5,1.0,0.788,0.767,0.339,0.031
0,sub-018,Neutral/Upright/Faces,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[29  1]
 [ 5  1]]",91.2,70.8,56.7,96.5,88.2,83.3,95.3,71.7,50.0,0.871,0.499,0.217,83.3,45.0,16.7,0.926,0.357,0.867,0.492,0.21,0.889,0.53,0.25,0.912,0.708,0.567,8.211,0.033
0,sub-018,Neutral/Upright/Faces,RF,"{'RF__n_estimators': 2206, 'RF__min_samples_split': 2, 'RF__min_samples_leaf': 4, 'RF__max_samples': 1.0, 'RF__max_leaf_nodes': 14, 'RF__max_depth': 59, 'RF__class_weight': 'balanced'}","[[30  0]
 [ 6  0]]",50.2,50.0,50.0,83.4,83.4,83.3,10.0,0.0,0.0,0.02,0.0,0.0,0.5,0.0,0.0,0.019,0.0,0.006,0.0,0.0,0.009,0.0,0.0,0.502,0.5,0.5,1.506,0.153
0,sub-018,Neutral/Upright/Silhouettes,SVM,"{'SVM__class_weight': 'balanced', 'SVM__C': 0.04520353656360245}","[[19 11]
 [ 0  6]]",100.0,80.8,81.7,100.0,68.1,69.4,100.0,35.1,35.3,1.0,0.464,0.473,100.0,100.0,100.0,1.0,0.405,1.0,0.632,0.639,1.0,0.516,0.522,1.0,0.808,0.817,0.462,0.033
0,sub-018,Neutral/Upright/Silhouettes,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[30  0]
 [ 3  3]]",91.2,74.6,75.0,95.8,88.3,91.7,89.8,71.7,100.0,0.844,0.552,0.674,84.3,53.3,50.0,0.886,0.833,0.858,0.553,0.591,0.869,0.577,0.667,0.912,0.746,0.75,8.361,0.034
0,sub-018,Neutral/Upright/Silhouettes,RF,"{'RF__n_estimators': 1352, 'RF__min_samples_split': 2, 'RF__min_samples_leaf': 3, 'RF__max_samples': 0.7000000000000001, 'RF__max_leaf_nodes': 126, 'RF__max_depth': 98, 'RF__class_weight': 'balanced_subsample'}","[[30  0]
 [ 6  0]]",55.6,50.0,50.0,85.2,83.4,83.3,100.0,0.0,0.0,0.297,0.0,0.0,11.1,0.0,0.0,0.363,0.0,0.151,0.0,0.0,0.195,0.0,0.0,0.556,0.5,0.5,5.554,0.487
0,sub-018,Green/Upright/Faces,SVM,"{'SVM__class_weight': 'balanced', 'SVM__C': 0.0003039195382313198}","[[18 12]
 [ 0  6]]",100.0,79.6,80.0,100.0,71.4,66.7,100.0,37.4,33.3,1.0,0.456,0.447,100.0,91.7,100.0,1.0,0.385,1.0,0.618,0.619,1.0,0.52,0.5,1.0,0.796,0.8,0.413,0.033
0,sub-018,Green/Upright/Faces,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[29  1]
 [ 3  3]]",91.0,82.5,73.3,95.5,93.1,88.9,88.5,86.7,75.0,0.837,0.718,0.553,84.3,66.7,50.0,0.876,0.682,0.855,0.708,0.557,0.863,0.74,0.6,0.91,0.825,0.733,8.171,0.033
0,sub-018,Green/Upright/Faces,RF,"{'RF__n_estimators': 1901, 'RF__min_samples_split': 9, 'RF__min_samples_leaf': 5, 'RF__max_samples': 0.7000000000000001, 'RF__max_leaf_nodes': 20, 'RF__max_depth': 32, 'RF__class_weight': 'balanced_subsample'}","[[30  0]
 [ 5  1]]",100.0,50.0,58.3,100.0,83.4,86.1,100.0,0.0,100.0,1.0,0.0,0.378,100.0,0.0,16.7,1.0,0.5,1.0,0.0,0.224,1.0,0.0,0.286,1.0,0.5,0.583,14.644,1.073
0,sub-018,Green/Upright/Silhouettes,SVM,"{'SVM__class_weight': 'balanced', 'SVM__C': 0.0003039195382313198}","[[18 12]
 [ 1  5]]",100.0,82.5,71.7,100.0,74.3,63.9,100.0,39.0,29.4,1.0,0.495,0.323,100.0,95.0,83.3,1.0,0.338,1.0,0.656,0.533,1.0,0.551,0.435,1.0,0.825,0.717,0.444,0.031
0,sub-018,Green/Upright/Silhouettes,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[27  3]
 [ 6  0]]",91.5,73.7,45.0,96.7,88.3,75.0,96.0,71.7,0.0,0.878,0.54,-0.135,83.8,51.7,0.0,0.932,0.0,0.871,0.555,0.0,0.894,0.587,0.0,0.915,0.737,0.45,8.41,0.036
0,sub-018,Green/Upright/Silhouettes,RF,"{'RF__n_estimators': 3000, 'RF__min_samples_split': 7, 'RF__min_samples_leaf': 5, 'RF__max_samples': 0.5, 'RF__max_leaf_nodes': 113, 'RF__max_depth': 11, 'RF__class_weight': 'balanced_subsample'}","[[30  0]
 [ 6  0]]",100.0,55.0,50.0,100.0,84.9,83.3,100.0,20.0,0.0,1.0,0.136,0.0,100.0,10.0,0.0,1.0,0.0,1.0,0.118,0.0,1.0,0.133,0.0,1.0,0.55,0.5,2.109,0.213
0,sub-018,Neutral/Inverted/Faces,SVM,"{'SVM__class_weight': None, 'SVM__C': 20.43359717856944}","[[18 12]
 [ 0  6]]",100.0,82.5,80.0,100.0,70.9,66.7,100.0,38.4,33.3,1.0,0.499,0.447,100.0,100.0,100.0,1.0,0.385,1.0,0.66,0.619,1.0,0.549,0.5,1.0,0.825,0.8,0.431,0.032
0,sub-018,Neutral/Inverted/Faces,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[30  0]
 [ 5  1]]",88.8,62.9,58.3,94.9,84.9,86.1,88.8,55.0,100.0,0.811,0.335,0.378,79.6,30.0,16.7,0.868,0.5,0.822,0.348,0.224,0.839,0.387,0.286,0.888,0.629,0.583,8.04,0.037
0,sub-018,Neutral/Inverted/Faces,RF,"{'RF__n_estimators': 2328, 'RF__min_samples_split': 5, 'RF__min_samples_leaf': 5, 'RF__max_samples': 0.9, 'RF__max_leaf_nodes': 113, 'RF__max_depth': 95, 'RF__class_weight': 'balanced_subsample'}","[[30  0]
 [ 6  0]]",100.0,50.0,50.0,100.0,83.4,83.3,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,7.373,0.699
0,sub-018,Neutral/Inverted/Silhouettes,SVM,"{'SVM__class_weight': 'balanced', 'SVM__C': 0.7278953843983154}","[[20 10]
 [ 0  6]]",100.0,78.3,83.3,100.0,69.3,72.2,100.0,35.9,37.5,1.0,0.434,0.5,100.0,91.7,100.0,1.0,0.429,1.0,0.605,0.661,1.0,0.505,0.545,1.0,0.783,0.833,0.433,0.027
0,sub-018,Neutral/Inverted/Silhouettes,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[29  1]
 [ 2  4]]",89.6,71.7,81.7,95.1,88.2,91.7,88.3,65.0,80.0,0.819,0.494,0.683,81.5,46.7,66.7,0.868,0.769,0.834,0.489,0.703,0.846,0.513,0.727,0.896,0.717,0.817,8.18,0.035
0,sub-018,Neutral/Inverted/Silhouettes,RF,"{'RF__n_estimators': 1901, 'RF__min_samples_split': 10, 'RF__min_samples_leaf': 5, 'RF__max_samples': 0.8, 'RF__max_leaf_nodes': 171, 'RF__max_depth': 80, 'RF__class_weight': 'balanced'}","[[30  0]
 [ 6  0]]",100.0,53.3,50.0,100.0,84.8,83.3,100.0,20.0,0.0,1.0,0.107,0.0,100.0,6.7,0.0,1.0,0.0,1.0,0.084,0.0,1.0,0.1,0.0,1.0,0.533,0.5,7.888,0.77
0,sub-018,Green/Inverted/Faces,SVM,"{'SVM__class_weight': 'balanced', 'SVM__C': 0.0005298316906283707}","[[15 15]
 [ 0  6]]",100.0,74.6,75.0,100.0,68.8,58.3,100.0,33.5,28.6,1.0,0.378,0.378,100.0,83.3,100.0,1.0,0.333,1.0,0.563,0.565,1.0,0.472,0.444,1.0,0.746,0.75,0.479,0.031
0,sub-018,Green/Inverted/Faces,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[29  1]
 [ 4  2]]",86.1,57.1,65.0,93.8,82.0,86.1,86.2,20.0,66.7,0.765,0.129,0.405,74.5,20.0,33.3,0.835,0.556,0.777,0.198,0.394,0.799,0.197,0.444,0.861,0.571,0.65,8.242,0.034
0,sub-018,Green/Inverted/Faces,RF,"{'RF__n_estimators': 2328, 'RF__min_samples_split': 9, 'RF__min_samples_leaf': 1, 'RF__max_samples': 0.4, 'RF__max_leaf_nodes': 6, 'RF__max_depth': 89, 'RF__class_weight': None}","[[30  0]
 [ 6  0]]",56.7,50.0,50.0,85.6,83.4,83.3,100.0,0.0,0.0,0.33,0.0,0.0,13.3,0.0,0.0,0.419,0.0,0.18,0.0,0.0,0.232,0.0,0.0,0.567,0.5,0.5,9.995,0.89
0,sub-018,Green/Inverted/Silhouettes,SVM,"{'SVM__class_weight': 'balanced', 'SVM__C': 1.2689610031679235}","[[20 10]
 [ 0  6]]",100.0,79.2,83.3,100.0,68.6,72.2,100.0,34.8,37.5,1.0,0.442,0.5,100.0,95.0,100.0,1.0,0.429,1.0,0.613,0.661,1.0,0.505,0.545,1.0,0.792,0.833,0.366,0.032
0,sub-018,Green/Inverted/Silhouettes,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[30  0]
 [ 3  3]]",84.7,54.2,75.0,92.7,80.0,91.7,81.9,16.7,100.0,0.729,0.073,0.674,72.7,15.0,50.0,0.797,0.833,0.752,0.146,0.591,0.769,0.147,0.667,0.847,0.542,0.75,8.341,0.037
0,sub-018,Green/Inverted/Silhouettes,RF,"{'RF__n_estimators': 2328, 'RF__min_samples_split': 8, 'RF__min_samples_leaf': 2, 'RF__max_samples': 1.0, 'RF__max_leaf_nodes': 98, 'RF__max_depth': 99, 'RF__class_weight': 'balanced_subsample'}","[[30  0]
 [ 6  0]]",100.0,50.0,50.0,100.0,83.4,83.3,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,12.405,0.928
0,sub-018,Target-Nontarget,SVM,"{'SVM__class_weight': None, 'SVM__C': 0.0009236708571873865}","[[200  40]
 [  5  43]]",100.0,88.0,86.5,100.0,84.9,84.4,100.0,53.5,51.8,1.0,0.627,0.6,100.0,92.7,89.6,1.0,0.566,1.0,0.753,0.732,1.0,0.676,0.656,1.0,0.88,0.865,7.822,0.043
0,sub-018,Target-Nontarget,LDA,"{'LDA__store_covariance': True, 'LDA__n_components': 1}","[[209  31]
 [ 15  33]]",100.0,80.7,77.9,100.0,86.7,84.0,100.0,58.8,51.6,1.0,0.568,0.501,100.0,71.5,68.8,1.0,0.543,1.0,0.669,0.624,1.0,0.643,0.589,1.0,0.807,0.779,20.812,0.042
0,sub-018,Target-Nontarget,RF,"{'RF__n_estimators': 498, 'RF__min_samples_split': 10, 'RF__min_samples_leaf': 5, 'RF__max_samples': 0.7000000000000001, 'RF__max_leaf_nodes': 80, 'RF__max_depth': 8, 'RF__class_weight': 'balanced'}","[[240   0]
 [ 38  10]]",99.3,60.8,60.4,99.8,86.8,86.8,100.0,95.2,100.0,0.992,0.417,0.424,98.6,21.9,20.8,0.997,0.568,0.99,0.285,0.275,0.993,0.352,0.345,0.993,0.608,0.604,7.323,0.279
0,sub-019,Neutral/Upright/Faces,SVM,"{'SVM__class_weight': 'balanced', 'SVM__C': 0.00017433288221999874}","[[21  9]
 [ 0  6]]",100.0,84.2,85.0,100.0,75.5,75.0,100.0,42.7,40.0,1.0,0.531,0.529,100.0,96.7,100.0,1.0,0.455,1.0,0.671,0.684,1.0,0.573,0.571,1.0,0.842,0.85,0.43,0.03
